Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score,Segment
12842,71,4,1852.99,3,3,4,334,10,Loyal/Valuable
12843,66,28,6232.02,3,5,5,355,13,Best Customers
12844,30,4,648.6,4,3,3,433,10,Loyal/Valuable
12845,268,4,354.09,2,3,2,232,7,Regular
12847,23,2,1636.9,4,2,4,424,10,Loyal/Valuable
12848,676,1,208.0,1,1,1,111,3,At Risk / Lost
12849,32,6,3053.66,4,4,5,445,13,Best Customers
12850,446,1,330.0,1,1,2,112,4,At Risk / Lost
12851,97,2,267.18,3,2,1,321,6,Regular
12852,295,1,311.55,2,1,2,212,5,At Risk / Lost
12853,135,11,3907.5,3,5,5,355,13,Best Customers
12854,79,7,2960.12,3,4,5,345,12,Best Customers
12855,373,4,444.04,2,3,2,232,7,Regular
12856,8,6,2179.93,5,4,4,544,13,Best Customers
12857,211,6,3688.0,2,4,5,245,11,Loyal/Valuable
12858,384,1,157.97,2,1,1,211,4,At Risk / Lost
12859,459,1,575.1,1,1,2,112,4,At Risk / Lost
12860,694,1,55.47,1,1,1,111,3,At Risk / Lost
12861,620,1,68.25,1,1,1,111,3,At Risk / Lost
12862,426,2,968.42,1,2,3,123,6,Regular
12863,53,6,2792.55,4,4,4,444,12,Best Customers
12864,139,2,299.57,3,2,2,322,7,Regular
12865,27,4,3137.02,4,3,5,435,12,Best Customers
12866,284,3,1092.35,2,3,3,233,8,Regular
12867,27,13,7913.29,4,5,5,455,14,Best Customers
12868,186,8,2247.06,3,4,4,344,11,Loyal/Valuable
12869,682,1,337.67,1,1,2,112,4,At Risk / Lost
12870,376,3,1536.0,2,3,4,234,9,Loyal/Valuable
12871,85,3,744.02,3,3,3,333,9,Loyal/Valuable
12872,327,12,3685.49,2,5,5,255,12,Best Customers
12873,283,3,2027.3,2,3,4,234,9,Loyal/Valuable
12874,386,2,873.42,2,2,3,223,7,Regular
12875,144,5,1356.99,3,4,4,344,11,Loyal/Valuable
12876,58,4,3694.94,4,3,5,435,12,Best Customers
12877,4,20,2955.17,5,5,5,555,15,Best Customers
12878,237,2,854.99,2,2,3,223,7,Regular
12879,45,3,573.22,4,3,2,432,9,Loyal/Valuable
12880,382,2,640.13,2,2,3,223,7,Regular
12881,276,1,103.0,2,1,1,211,4,At Risk / Lost
12882,10,2,1463.04,5,2,4,524,11,Loyal/Valuable
12883,25,4,686.52,4,3,3,433,10,Loyal/Valuable
12884,89,1,139.05,3,1,1,311,5,At Risk / Lost
12885,64,3,1124.37,3,3,3,333,9,Loyal/Valuable
12886,68,2,1378.4,3,2,4,324,9,Loyal/Valuable
12887,384,1,222.4,2,1,1,211,4,At Risk / Lost
12888,215,2,354.12,2,2,2,222,6,Regular
12889,382,4,385.46,2,3,2,232,7,Regular
12890,25,2,700.32,4,2,3,423,9,Loyal/Valuable
12891,186,11,840.5,3,5,3,353,11,Loyal/Valuable
12892,397,1,263.38,2,1,1,211,4,At Risk / Lost
12893,31,1,188.14,4,1,1,411,6,Regular
12894,576,1,137.4,1,1,1,111,3,At Risk / Lost
12895,43,2,372.8,4,2,2,422,8,Regular
12897,205,4,514.25,2,3,2,232,7,Regular
12898,464,2,310.96,1,2,2,122,5,At Risk / Lost
12899,414,1,281.65,1,1,1,111,3,At Risk / Lost
12900,423,1,340.33,1,1,2,112,4,At Risk / Lost
12901,9,28,17654.54,5,5,5,555,15,Best Customers
12902,265,1,104.78,2,1,1,211,4,At Risk / Lost
12903,429,1,833.53,1,1,3,113,5,At Risk / Lost
12904,19,2,509.58,5,2,2,522,9,Loyal/Valuable
12905,577,2,986.52,1,2,3,123,6,Regular
12906,12,5,2919.81,5,4,5,545,14,Best Customers
12907,396,2,483.96,2,2,2,222,6,Regular
12908,177,5,1776.0,3,4,4,344,11,Loyal/Valuable
12909,40,8,2631.24,4,4,4,444,12,Best Customers
12910,24,13,5796.52,4,5,5,455,14,Best Customers
12911,552,1,1544.77,1,1,4,114,6,Regular
12912,3,5,1662.3,5,4,4,544,13,Best Customers
12913,5,13,6670.86,5,5,5,555,15,Best Customers
12914,401,1,223.98,2,1,1,211,4,At Risk / Lost
12915,149,4,1174.75,3,3,3,333,9,Loyal/Valuable
12916,139,7,4605.17,3,4,5,345,12,Best Customers
12917,129,6,4359.2,3,4,5,345,12,Best Customers
12919,9,6,1335.19,5,4,4,544,13,Best Customers
12920,18,4,454.19,5,3,2,532,10,Loyal/Valuable
12921,10,74,35921.04,5,5,5,555,15,Best Customers
12922,162,1,405.38,3,1,2,312,6,Regular
12923,65,3,789.87,3,3,3,333,9,Loyal/Valuable
12924,89,12,2469.4,3,5,4,354,12,Best Customers
12925,5,3,714.33,5,3,3,533,11,Loyal/Valuable
12926,412,4,1528.51,1,3,4,134,8,Regular
12927,395,1,180.36,2,1,1,211,4,At Risk / Lost
12928,36,12,4304.89,4,5,5,455,14,Best Customers
12929,312,1,117.85,2,1,1,211,4,At Risk / Lost
12930,79,2,415.8,3,2,2,322,7,Regular
12931,22,57,92347.34,4,5,5,455,14,Best Customers
12932,540,8,1698.56,1,4,4,144,9,Loyal/Valuable
12933,25,8,1670.08,4,4,4,444,12,Best Customers
12934,737,1,101.7,1,1,1,111,3,At Risk / Lost
12935,3,15,4243.86,5,5,5,555,15,Best Customers
12936,18,4,1063.9,5,3,3,533,11,Loyal/Valuable
12937,16,9,3097.61,5,5,5,555,15,Best Customers
12938,26,1,114.14,4,1,1,411,6,Regular
12939,65,20,25264.8,3,5,5,355,13,Best Customers
12940,55,2,893.59,4,2,3,423,9,Loyal/Valuable
12941,725,1,377.49,1,1,2,112,4,At Risk / Lost
12942,132,3,925.7,3,3,3,333,9,Loyal/Valuable
12943,559,2,476.55,1,2,2,122,5,At Risk / Lost
12944,36,2,604.51,4,2,3,423,9,Loyal/Valuable
12945,289,2,900.11,2,2,3,223,7,Regular
12946,437,1,324.45,1,1,2,112,4,At Risk / Lost
12947,144,6,1744.13,3,4,4,344,11,Loyal/Valuable
12948,17,9,2317.43,5,5,4,554,14,Best Customers
12949,31,22,15492.8,4,5,5,455,14,Best Customers
12950,3,3,1843.0,5,3,4,534,12,Best Customers
12951,9,15,3179.82,5,5,5,555,15,Best Customers
12952,6,4,1319.99,5,3,4,534,12,Best Customers
12953,10,2,803.81,5,2,3,523,10,Loyal/Valuable
12954,639,1,162.45,1,1,1,111,3,At Risk / Lost
12955,2,11,4757.16,5,5,5,555,15,Best Customers
12956,307,4,504.94,2,3,2,232,7,Regular
12957,10,13,8549.42,5,5,5,555,15,Best Customers
12958,401,2,539.49,2,2,2,222,6,Regular
12959,485,1,135.0,1,1,1,111,3,At Risk / Lost
12960,414,4,1322.07,1,3,4,134,8,Regular
12961,380,1,211.99,2,1,1,211,4,At Risk / Lost
12962,8,2,266.39,5,2,1,521,8,Regular
12963,9,12,3601.59,5,5,5,555,15,Best Customers
12964,438,1,132.24,1,1,1,111,3,At Risk / Lost
12965,90,1,771.91,3,1,3,313,7,Regular
12966,10,1,160.18,5,1,1,511,7,Regular
12967,359,3,3348.52,2,3,5,235,10,Loyal/Valuable
12968,113,1,135.95,3,1,1,311,5,At Risk / Lost
12969,603,1,122.45,1,1,1,111,3,At Risk / Lost
12970,8,10,1524.97,5,5,4,554,14,Best Customers
12971,4,116,15919.89,5,5,5,555,15,Best Customers
12972,414,4,1144.25,1,3,3,133,7,Regular
12973,414,1,95.55,1,1,1,111,3,At Risk / Lost
12974,198,2,389.0,2,2,2,222,6,Regular
12975,437,6,2019.29,1,4,4,144,9,Loyal/Valuable
12976,212,8,3156.38,2,4,5,245,11,Loyal/Valuable
12977,157,4,356.68,3,3,2,332,8,Regular
12978,386,5,2502.82,2,4,4,244,10,Loyal/Valuable
12979,730,1,498.75,1,1,2,112,4,At Risk / Lost
12980,177,16,5690.88,3,5,5,355,13,Best Customers
12981,30,2,372.22,4,2,2,422,8,Regular
12982,243,8,2727.86,2,4,4,244,10,Loyal/Valuable
12983,599,1,490.08,1,1,2,112,4,At Risk / Lost
12984,19,1,97.5,5,1,1,511,7,Regular
12985,1,2,1239.38,5,2,4,524,11,Loyal/Valuable
12986,429,10,2729.84,1,5,4,154,10,Loyal/Valuable
12987,74,5,1262.26,3,4,4,344,11,Loyal/Valuable
12988,293,1,535.32,2,1,2,212,5,At Risk / Lost
12989,4,33,13551.75,5,5,5,555,15,Best Customers
12990,32,7,955.5,4,4,3,443,11,Loyal/Valuable
12991,24,3,724.87,4,3,3,433,10,Loyal/Valuable
12992,726,1,93.35,1,1,1,111,3,At Risk / Lost
12993,24,8,1259.63,4,4,4,444,12,Best Customers
12994,5,3,974.42,5,3,3,533,11,Loyal/Valuable
12995,86,1,211.32,3,1,1,311,5,At Risk / Lost
12996,376,1,355.5,2,1,2,212,5,At Risk / Lost
12997,23,8,2027.71,4,4,4,444,12,Best Customers
12998,493,3,920.08,1,3,3,133,7,Regular
12999,197,3,455.88,2,3,2,232,7,Regular
13000,107,4,1032.5,3,3,3,333,9,Loyal/Valuable
13001,5,33,24172.1,5,5,5,555,15,Best Customers
13002,319,3,414.13,2,3,2,232,7,Regular
13003,106,3,149.05,3,3,1,331,7,Regular
13004,12,36,11650.85,5,5,5,555,15,Best Customers
13005,174,4,999.68,3,3,3,333,9,Loyal/Valuable
13006,57,1,81.57,4,1,1,411,6,Regular
13007,580,1,175.25,1,1,1,111,3,At Risk / Lost
13008,324,3,612.13,2,3,3,233,8,Regular
13009,673,1,234.0,1,1,1,111,3,At Risk / Lost
13010,375,2,330.12,2,2,2,222,6,Regular
13011,373,1,101.1,2,1,1,211,4,At Risk / Lost
13012,10,11,2972.83,5,5,5,555,15,Best Customers
13013,2,29,12608.82,5,5,5,555,15,Best Customers
13014,11,11,5381.08,5,5,5,555,15,Best Customers
13015,54,11,5896.72,4,5,5,455,14,Best Customers
13016,74,3,722.09,3,3,3,333,9,Loyal/Valuable
13017,8,1,204.0,5,1,1,511,7,Regular
13018,17,35,9483.16,5,5,5,555,15,Best Customers
13019,380,6,1229.95,2,4,4,244,10,Loyal/Valuable
13020,563,2,618.96,1,2,3,123,6,Regular
13021,5,17,4810.39,5,5,5,555,15,Best Customers
13022,430,1,50.3,1,1,1,111,3,At Risk / Lost
13023,65,3,1232.08,3,3,4,334,10,Loyal/Valuable
13024,471,2,538.92,1,2,2,122,5,At Risk / Lost
13025,732,1,323.39,1,1,2,112,4,At Risk / Lost
13026,2,9,1733.08,5,5,4,554,14,Best Customers
13027,114,19,17335.2,3,5,5,355,13,Best Customers
13028,23,2,661.32,4,2,3,423,9,Loyal/Valuable
13029,31,5,580.0,4,4,2,442,10,Loyal/Valuable
13030,12,2,1170.67,5,2,3,523,10,Loyal/Valuable
13031,408,5,3419.27,2,4,5,245,11,Loyal/Valuable
13032,53,9,2803.65,4,5,4,454,13,Best Customers
13033,358,2,220.55,2,2,1,221,5,At Risk / Lost
13034,55,3,922.68,4,3,3,433,10,Loyal/Valuable
13035,74,3,1364.2,3,3,4,334,10,Loyal/Valuable
13036,685,1,307.1,1,1,2,112,4,At Risk / Lost
13037,139,12,3835.15,3,5,5,355,13,Best Customers
13038,81,3,908.46,3,3,3,333,9,Loyal/Valuable
13039,585,4,1010.73,1,3,3,133,7,Regular
13040,9,2,676.99,5,2,3,523,10,Loyal/Valuable
13041,451,4,799.13,1,3,3,133,7,Regular
13042,599,3,1504.69,1,3,4,134,8,Regular
13043,274,1,516.42,2,1,2,212,5,At Risk / Lost
13044,292,11,4818.0,2,5,5,255,12,Best Customers
13045,100,3,808.92,3,3,3,333,9,Loyal/Valuable
13046,31,3,864.25,4,3,3,433,10,Loyal/Valuable
13047,32,24,8676.51,4,5,5,455,14,Best Customers
13048,15,9,4084.21,5,5,5,555,15,Best Customers
13049,65,4,1408.24,3,3,4,334,10,Loyal/Valuable
13050,15,34,12174.65,5,5,5,555,15,Best Customers
13051,579,2,155.8,1,2,1,121,4,At Risk / Lost
13052,213,7,3108.68,2,4,5,245,11,Loyal/Valuable
13053,622,1,127.65,1,1,1,111,3,At Risk / Lost
13055,79,4,2321.11,3,3,4,334,10,Loyal/Valuable
13056,552,1,192.53,1,1,1,111,3,At Risk / Lost
13057,531,3,722.09,1,3,3,133,7,Regular
13058,25,3,271.4,4,3,1,431,8,Regular
13059,250,10,2303.17,2,5,4,254,11,Loyal/Valuable
13060,254,1,307.53,2,1,2,212,5,At Risk / Lost
13061,73,1,248.61,3,1,1,311,5,At Risk / Lost
13062,192,1,331.98,2,1,2,212,5,At Risk / Lost
13063,481,1,188.4,1,1,1,111,3,At Risk / Lost
13064,13,6,1535.79,5,4,4,544,13,Best Customers
13065,374,5,1260.91,2,4,4,244,10,Loyal/Valuable
13066,25,2,430.9,4,2,2,422,8,Regular
13067,83,3,508.51,3,3,2,332,8,Regular
13068,11,2,344.0,5,2,2,522,9,Loyal/Valuable
13069,1,38,9643.23,5,5,5,555,15,Best Customers
13070,193,4,751.7,2,3,3,233,8,Regular
13071,613,1,129.22,1,1,1,111,3,At Risk / Lost
13072,267,1,177.15,2,1,1,211,4,At Risk / Lost
13073,412,2,367.23,1,2,2,122,5,At Risk / Lost
13074,512,4,1378.74,1,3,4,134,8,Regular
13075,130,1,919.61,3,1,3,313,7,Regular
13076,458,1,135.4,1,1,1,111,3,At Risk / Lost
13077,2,11,3064.67,5,5,5,555,15,Best Customers
13078,4,57,29532.45,5,5,5,555,15,Best Customers
13079,5,6,419.18,5,4,2,542,11,Loyal/Valuable
13080,180,4,280.73,3,3,1,331,7,Regular
13081,12,28,59173.25,5,5,5,555,15,Best Customers
13082,127,21,7318.8,3,5,5,355,13,Best Customers
13083,5,3,378.48,5,3,2,532,10,Loyal/Valuable
13084,492,1,122.4,1,1,1,111,3,At Risk / Lost
13085,158,8,2433.28,3,4,4,344,11,Loyal/Valuable
13086,383,1,439.33,2,1,2,212,5,At Risk / Lost
13087,727,1,313.64,1,1,2,112,4,At Risk / Lost
13088,418,1,236.11,1,1,1,111,3,At Risk / Lost
13089,3,201,116121.76,5,5,5,555,15,Best Customers
13090,9,23,13841.59,5,5,5,555,15,Best Customers
13091,29,2,1108.8,4,2,3,423,9,Loyal/Valuable
13092,71,12,2140.28,3,5,4,354,12,Best Customers
13093,276,55,54943.65,2,5,5,255,12,Best Customers
13094,22,13,2433.12,4,5,4,454,13,Best Customers
13095,71,1,74.4,3,1,1,311,5,At Risk / Lost
13097,33,27,12596.83,4,5,5,455,14,Best Customers
13098,2,28,28882.44,5,5,5,555,15,Best Customers
13099,100,1,207.36,3,1,1,311,5,At Risk / Lost
13101,235,4,695.4,2,3,3,233,8,Regular
13102,2,37,11417.62,5,5,5,555,15,Best Customers
13103,40,3,709.64,4,3,3,433,10,Loyal/Valuable
13104,4,9,1709.1,5,5,4,554,14,Best Customers
13105,437,1,72.0,1,1,1,111,3,At Risk / Lost
13106,134,2,350.66,3,2,2,322,7,Regular
13107,45,9,5253.07,4,5,5,455,14,Best Customers
13108,373,2,1098.52,2,2,3,223,7,Regular
13109,60,3,1134.03,3,3,3,333,9,Loyal/Valuable
13110,32,12,2821.87,4,5,4,454,13,Best Customers
13111,719,1,321.88,1,1,2,112,4,At Risk / Lost
13112,542,1,20.6,1,1,1,111,3,At Risk / Lost
13113,1,37,18625.73,5,5,5,555,15,Best Customers
13114,731,1,234.38,1,1,1,111,3,At Risk / Lost
13115,12,10,5374.85,5,5,5,555,15,Best Customers
13116,139,1,469.24,3,1,2,312,6,Regular
13117,22,18,2571.91,4,5,4,454,13,Best Customers
13118,20,9,2390.41,5,5,4,554,14,Best Customers
13119,669,1,134.9,1,1,1,111,3,At Risk / Lost
13120,239,1,30.6,2,1,1,211,4,At Risk / Lost
13121,270,1,283.73,2,1,2,212,5,At Risk / Lost
13122,95,2,922.39,3,2,3,323,8,Regular
13123,473,2,506.75,1,2,2,122,5,At Risk / Lost
13124,90,4,4712.6,3,3,5,335,11,Loyal/Valuable
13125,524,1,158.57,1,1,1,111,3,At Risk / Lost
13126,5,13,3961.35,5,5,5,555,15,Best Customers
13127,78,1,259.17,3,1,1,311,5,At Risk / Lost
13128,632,1,263.5,1,1,1,111,3,At Risk / Lost
13129,453,2,233.25,1,2,1,121,4,At Risk / Lost
13130,95,1,64.0,3,1,1,311,5,At Risk / Lost
13131,24,7,3313.77,4,4,5,445,13,Best Customers
13132,262,1,77.3,2,1,1,211,4,At Risk / Lost
13133,274,3,200.45,2,3,1,231,6,Regular
13134,86,6,2335.43,3,4,4,344,11,Loyal/Valuable
13135,197,2,3352.5,2,2,5,225,9,Loyal/Valuable
13136,57,13,6274.56,4,5,5,455,14,Best Customers
13137,11,16,7695.75,5,5,5,555,15,Best Customers
13138,23,7,1467.24,4,4,4,444,12,Best Customers
13139,17,8,8202.98,5,4,5,545,14,Best Customers
13140,109,5,1170.78,3,4,3,343,10,Loyal/Valuable
13141,85,17,7634.68,3,5,5,355,13,Best Customers
13142,20,1,307.09,5,1,2,512,8,Regular
13143,585,1,405.1,1,1,2,112,4,At Risk / Lost
13144,333,2,135.35,2,2,1,221,5,At Risk / Lost
13145,40,6,833.52,4,4,3,443,11,Loyal/Valuable
13146,27,1,228.91,4,1,1,411,6,Regular
13147,11,4,712.8,5,3,3,533,11,Loyal/Valuable
13148,30,26,8437.31,4,5,5,455,14,Best Customers
13149,15,4,1676.06,5,3,4,534,12,Best Customers
13150,485,3,449.97,1,3,2,132,6,Regular
13151,296,3,2409.24,2,3,4,234,9,Loyal/Valuable
13152,418,7,2089.48,1,4,4,144,9,Loyal/Valuable
13153,6,1,486.22,5,1,2,512,8,Regular
13154,400,3,1624.84,2,3,4,234,9,Loyal/Valuable
13155,34,6,1750.18,4,4,4,444,12,Best Customers
13156,386,3,1532.69,2,3,4,234,9,Loyal/Valuable
13157,50,9,5687.36,4,5,5,455,14,Best Customers
13158,95,5,1508.18,3,4,4,344,11,Loyal/Valuable
13159,9,4,1437.85,5,3,4,534,12,Best Customers
13160,23,1,91.8,4,1,1,411,6,Regular
13161,314,2,478.88,2,2,2,222,6,Regular
13162,123,16,9275.49,3,5,5,355,13,Best Customers
13163,611,1,17.65,1,1,1,111,3,At Risk / Lost
13164,570,2,372.2,1,2,2,122,5,At Risk / Lost
13165,47,3,1451.16,4,3,4,434,11,Loyal/Valuable
13166,284,2,884.18,2,2,3,223,7,Regular
13167,19,5,1125.15,5,4,3,543,12,Best Customers
13168,37,5,1875.31,4,4,4,444,12,Best Customers
13169,64,3,840.08,3,3,3,333,9,Loyal/Valuable
13170,27,1,116.01,4,1,1,411,6,Regular
13171,22,3,335.21,4,3,2,432,9,Loyal/Valuable
13172,401,1,69.6,2,1,1,211,4,At Risk / Lost
13173,5,11,2609.35,5,5,4,554,14,Best Customers
13174,17,11,9231.24,5,5,5,555,15,Best Customers
13175,583,2,751.55,1,2,3,123,6,Regular
13176,47,1,459.94,4,1,2,412,7,Regular
13177,65,2,512.2,3,2,2,322,7,Regular
13178,27,21,14059.19,4,5,5,455,14,Best Customers
13179,619,1,572.31,1,1,2,112,4,At Risk / Lost
13180,608,1,86.1,1,1,1,111,3,At Risk / Lost
13181,382,1,359.69,2,1,2,212,5,At Risk / Lost
13182,46,1,121.18,4,1,1,411,6,Regular
13183,8,15,7036.18,5,5,5,555,15,Best Customers
13184,15,10,1701.29,5,5,4,554,14,Best Customers
13185,268,1,71.4,2,1,1,211,4,At Risk / Lost
13186,40,3,1575.89,4,3,4,434,11,Loyal/Valuable
13187,338,4,367.01,2,3,2,232,7,Regular
13188,12,1,99.6,5,1,1,511,7,Regular
13189,19,2,260.68,5,2,1,521,8,Regular
13190,545,3,414.96,1,3,2,132,6,Regular
13191,659,1,164.69,1,1,1,111,3,At Risk / Lost
13192,96,6,2518.68,3,4,4,344,11,Loyal/Valuable
13193,62,1,100.93,3,1,1,311,5,At Risk / Lost
13194,136,2,472.78,3,2,2,322,7,Regular
13195,415,1,172.38,1,1,1,111,3,At Risk / Lost
13196,12,7,2955.09,5,4,5,545,14,Best Customers
13197,610,1,293.11,1,1,2,112,4,At Risk / Lost
13198,11,8,4763.58,5,4,5,545,14,Best Customers
13199,4,66,16417.89,5,5,5,555,15,Best Customers
13200,20,4,870.09,5,3,3,533,11,Loyal/Valuable
13201,503,4,1240.61,1,3,4,134,8,Regular
13202,395,7,1534.35,2,4,4,244,10,Loyal/Valuable
13203,10,10,2608.3,5,5,4,554,14,Best Customers
13204,732,1,944.71,1,1,3,113,5,At Risk / Lost
13205,444,1,2803.2,1,1,4,114,6,Regular
13206,401,13,8345.42,2,5,5,255,12,Best Customers
13207,16,4,535.86,5,3,2,532,10,Loyal/Valuable
13208,59,9,1988.5,4,5,4,454,13,Best Customers
13209,31,13,8475.61,4,5,5,455,14,Best Customers
13210,94,1,353.48,3,1,2,312,6,Regular
13211,11,10,2729.32,5,5,4,554,14,Best Customers
13212,20,3,738.08,5,3,3,533,11,Loyal/Valuable
13213,57,11,3784.67,4,5,5,455,14,Best Customers
13214,418,7,3264.23,1,4,5,145,10,Loyal/Valuable
13215,403,1,81.6,2,1,1,211,4,At Risk / Lost
13216,268,1,333.74,2,1,2,212,5,At Risk / Lost
13217,123,4,666.48,3,3,3,333,9,Loyal/Valuable
13218,128,1,62.64,3,1,1,311,5,At Risk / Lost
13219,619,1,76.23,1,1,1,111,3,At Risk / Lost
13220,79,5,1336.09,3,4,4,344,11,Loyal/Valuable
13221,241,2,847.41,2,2,3,223,7,Regular
13222,578,1,88.5,1,1,1,111,3,At Risk / Lost
13223,201,6,969.12,2,4,3,243,9,Loyal/Valuable
13224,61,2,2155.95,3,2,4,324,9,Loyal/Valuable
13225,4,16,16260.07,5,5,5,555,15,Best Customers
13226,274,2,312.46,2,2,2,222,6,Regular
13227,202,1,257.7,2,1,1,211,4,At Risk / Lost
13228,82,1,358.0,3,1,2,312,6,Regular
13229,226,1,160.95,2,1,1,211,4,At Risk / Lost
13230,5,30,5941.83,5,5,5,555,15,Best Customers
13232,13,7,1272.85,5,4,4,544,13,Best Customers
13233,75,4,1176.46,3,3,3,333,9,Loyal/Valuable
13234,673,2,356.95,1,2,2,122,5,At Risk / Lost
13235,213,1,997.17,2,1,3,213,6,Regular
13236,25,2,712.95,4,2,3,423,9,Loyal/Valuable
13237,388,1,643.0,2,1,3,213,6,Regular
13238,18,6,981.63,5,4,3,543,12,Best Customers
13239,262,5,1594.69,2,4,4,244,10,Loyal/Valuable
13240,97,8,1738.52,3,4,4,344,11,Loyal/Valuable
13241,412,1,115.58,1,1,1,111,3,At Risk / Lost
13242,113,7,699.4,3,4,3,343,10,Loyal/Valuable
13243,204,5,1278.04,2,4,4,244,10,Loyal/Valuable
13244,93,1,121.74,3,1,1,311,5,At Risk / Lost
13245,51,2,989.22,4,2,3,423,9,Loyal/Valuable
13246,19,11,3387.43,5,5,5,555,15,Best Customers
13247,18,4,501.12,5,3,2,532,10,Loyal/Valuable
13248,125,2,465.68,3,2,2,322,7,Regular
13249,93,9,1608.93,3,5,4,354,12,Best Customers
13250,461,2,256.04,1,2,1,121,4,At Risk / Lost
13251,403,1,252.68,2,1,1,211,4,At Risk / Lost
13252,395,2,348.45,2,2,2,222,6,Regular
13253,157,4,2951.11,3,3,5,335,11,Loyal/Valuable
13254,377,1,51.41,2,1,1,211,4,At Risk / Lost
13255,10,3,904.46,5,3,3,533,11,Loyal/Valuable
13256,15,1,0.0,5,1,1,511,7,Regular
13257,437,1,81.95,1,1,1,111,3,At Risk / Lost
13258,12,5,1035.18,5,4,3,543,12,Best Customers
13259,62,9,1433.38,3,5,4,354,12,Best Customers
13260,62,1,557.62,3,1,2,312,6,Regular
13261,269,2,944.1,2,2,3,223,7,Regular
13262,264,3,573.45,2,3,2,232,7,Regular
13263,2,38,8639.14,5,5,5,555,15,Best Customers
13264,443,1,705.61,1,1,3,113,5,At Risk / Lost
13265,54,5,2073.76,4,4,4,444,12,Best Customers
13266,12,19,6055.14,5,5,5,555,15,Best Customers
13267,3,36,9738.31,5,5,5,555,15,Best Customers
13268,18,11,3174.74,5,5,5,555,15,Best Customers
13269,2,28,8891.7,5,5,5,555,15,Best Customers
13270,367,1,1180.0,2,1,3,213,6,Regular
13271,38,1,217.38,4,1,1,411,6,Regular
13272,32,2,276.56,4,2,1,421,7,Regular
13273,114,1,138.98,3,1,1,311,5,At Risk / Lost
13274,410,1,360.85,2,1,2,212,5,At Risk / Lost
13275,384,2,241.66,2,2,1,221,5,At Risk / Lost
13276,64,5,1903.31,3,4,4,344,11,Loyal/Valuable
13277,16,7,523.3,5,4,2,542,11,Loyal/Valuable
13278,41,4,1435.85,4,3,4,434,11,Loyal/Valuable
13279,79,1,137.75,3,1,1,311,5,At Risk / Lost
13280,123,7,2288.73,3,4,4,344,11,Loyal/Valuable
13281,440,1,350.85,1,1,2,112,4,At Risk / Lost
13282,19,4,1313.19,5,3,4,534,12,Best Customers
13283,60,4,373.36,3,3,2,332,8,Regular
13284,331,1,201.19,2,1,1,211,4,At Risk / Lost
13285,24,6,3313.74,4,4,5,445,13,Best Customers
13286,601,1,701.01,1,1,3,113,5,At Risk / Lost
13287,604,3,781.59,1,3,3,133,7,Regular
13288,444,5,927.61,1,4,3,143,8,Regular
13289,724,1,276.05,1,1,1,111,3,At Risk / Lost
13291,156,11,3303.89,3,5,5,355,13,Best Customers
13292,39,5,974.56,4,4,3,443,11,Loyal/Valuable
13293,393,6,1192.94,2,4,3,243,9,Loyal/Valuable
13294,190,3,1619.63,2,3,4,234,9,Loyal/Valuable
13295,360,4,1101.97,2,3,3,233,8,Regular
13296,138,6,792.51,3,4,3,343,10,Loyal/Valuable
13297,8,7,4352.67,5,4,5,545,14,Best Customers
13298,2,1,360.0,5,1,2,512,8,Regular
13299,269,3,1201.75,2,3,3,233,8,Regular
13300,170,3,1285.51,3,3,4,334,10,Loyal/Valuable
13301,104,4,618.09,3,3,3,333,9,Loyal/Valuable
13302,156,2,140.25,3,2,1,321,6,Regular
13303,401,1,61.72,2,1,1,211,4,At Risk / Lost
13304,352,4,1144.19,2,3,3,233,8,Regular
13305,5,16,3737.76,5,5,5,555,15,Best Customers
13306,431,1,53.65,1,1,1,111,3,At Risk / Lost
13307,121,3,273.34,3,3,1,331,7,Regular
13308,23,4,1670.37,4,3,4,434,11,Loyal/Valuable
13309,8,6,1706.37,5,4,4,544,13,Best Customers
13310,29,5,1541.2,4,4,4,444,12,Best Customers
13311,5,2,581.62,5,2,2,522,9,Loyal/Valuable
13312,452,1,124.75,1,1,1,111,3,At Risk / Lost
13313,23,12,3445.32,4,5,5,455,14,Best Customers
13314,2,3,775.94,5,3,3,533,11,Loyal/Valuable
13315,690,1,310.26,1,1,2,112,4,At Risk / Lost
13316,38,10,13191.57,4,5,5,455,14,Best Customers
13317,67,19,6466.14,3,5,5,355,13,Best Customers
13318,2,3,640.76,5,3,3,533,11,Loyal/Valuable
13319,6,58,21879.1,5,5,5,555,15,Best Customers
13320,79,6,2228.1,3,4,4,344,11,Loyal/Valuable
13321,73,2,567.36,3,2,2,322,7,Regular
13322,18,1,199.48,5,1,1,511,7,Regular
13323,4,5,787.85,5,4,3,543,12,Best Customers
13324,37,18,10513.47,4,5,5,455,14,Best Customers
13325,82,1,675.3,3,1,3,313,7,Regular
13326,433,1,281.76,1,1,2,112,4,At Risk / Lost
13327,39,19,9797.87,4,5,5,455,14,Best Customers
13328,317,1,1308.48,2,1,4,214,7,Regular
13329,32,8,5112.97,4,4,5,445,13,Best Customers
13330,93,6,2766.23,3,4,4,344,11,Loyal/Valuable
13331,402,1,165.5,2,1,1,211,4,At Risk / Lost
13332,15,1,350.9,5,1,2,512,8,Regular
13333,412,3,1015.74,1,3,3,133,7,Regular
13334,83,5,6263.75,3,4,5,345,12,Best Customers
